snip,costo_total_n_distinct,costo_total_stable_flag,costo_total_first,costo_total_last,monto_programado_anual_n_distinct,monto_programado_anual_stable_flag,monto_programado_anual_first,monto_programado_anual_last,montro_asignado_anual_n_distinct,montro_asignado_anual_stable_flag,montro_asignado_anual_first,montro_asignado_anual_last,monto_vigente_anual_n_distinct,monto_vigente_anual_stable_flag,monto_vigente_anual_first,monto_vigente_anual_last
225703,1,0,7000000.0,7000000.0,1,0,1753335.71,1753335.71,1,0,0.0,0.0,2,1,0.0,1119834.0
225704,1,0,7000000.0,7000000.0,1,0,987421.46,987421.46,1,0,0.0,0.0,1,0,0.0,0.0
225705,1,0,7000000.0,7000000.0,1,0,274594.34,274594.34,1,0,0.0,0.0,3,1,0.0,0.0
225706,1,0,7000000.0,7000000.0,1,0,3769132.99,3769132.99,1,0,3769133.0,3769133.0,2,1,3769133.0,0.0
225707,1,0,7000000.0,7000000.0,1,0,4420518.37,4420518.37,1,0,4420518.0,4420518.0,2,1,4420518.0,0.0
225708,1,0,13144963.42,13144963.42,1,0,6570869.1,6570869.1,1,0,6570869.0,6570869.0,2,1,6570869.0,0.0
225709,1,0,48068992.94,48068992.94,1,0,4368407.3,4368407.3,1,0,4368407.0,4368407.0,2,1,4368407.0,0.0
225710,1,0,9493574.58,9493574.58,1,0,7125483.94,7125483.94,1,0,7125484.0,7125484.0,2,1,7125484.0,0.0
225711,1,0,7000000.0,7000000.0,1,0,2416662.0,2416662.0,1,0,0.0,0.0,1,0,0.0,0.0
225817,1,0,4055000.0,4055000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
226251,1,0,14812840.43,14812840.43,1,0,18000000.0,18000000.0,1,0,0.0,0.0,1,0,0.0,0.0
226888,1,0,18000000.0,18000000.0,1,0,7061099.49,7061099.49,1,0,0.0,0.0,1,0,0.0,0.0
227158,1,0,54144000.0,54144000.0,1,0,1300000.0,1300000.0,1,0,0.0,0.0,2,1,0.0,5129037.0
227306,1,0,169488911.0,169488911.0,1,0,69518444.0,69518444.0,1,0,69518444.0,69518444.0,1,0,69518444.0,69518444.0
227919,1,0,11223654.19,11223654.19,1,0,1715000.0,1715000.0,1,0,0.0,0.0,3,1,0.0,5676869.0
228061,1,0,22955320.76,22955320.76,1,0,100.0,100.0,0,0,,,0,0,,
228167,1,0,353718885.3,353718885.3,1,0,5000000.0,5000000.0,1,0,0.0,0.0,3,1,0.0,20517717.0
228249,1,0,32175000.0,32175000.0,1,0,15000000.0,15000000.0,1,0,0.0,0.0,4,1,0.0,8770149.0
228250,1,0,119000000.0,119000000.0,1,0,6370000.0,6370000.0,1,0,0.0,0.0,4,1,0.0,13493421.0
228774,1,0,1459356.19,1459356.19,1,0,0.0,0.0,2,1,0.0,533689.24,2,1,0.0,533689.24
228834,1,0,198567349.4,198567349.4,1,0,1200000.0,1200000.0,1,0,0.0,0.0,1,0,0.0,0.0
228911,1,0,117475000.0,117475000.0,1,0,32500000.0,32500000.0,1,0,0.0,0.0,1,0,0.0,0.0
229898,1,0,3035118.0,3035118.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
230767,1,0,827612.0,827612.0,1,0,0.0,0.0,2,1,0.0,679797.8,2,1,0.0,679797.8
230957,1,0,899100.0,899100.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
232652,1,0,300000.0,300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
235188,1,0,8148835.58,8148835.58,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
235190,1,0,2270410.14,2270410.14,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
235191,1,0,2948174.44,2948174.44,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
235193,1,0,4445864.0,4445864.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
235984,1,0,975000.0,975000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
237590,1,0,1714030.0,1714030.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
239667,1,0,9757299.7,9757299.7,1,0,7857299.7,7857299.7,1,0,7857300.0,7857300.0,3,1,7857300.0,9135019.0
240492,1,0,1025009.0,1025009.0,1,0,1025009.0,1025009.0,1,0,1025009.0,1025009.0,2,1,1025009.0,0.0
240894,1,0,3743800.0,3743800.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
241381,2,1,1485000.0,2000000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0,1,0,1800000.0,1800000.0
241652,1,0,6032500.0,6032500.0,1,0,1297908.0,1297908.0,1,0,0.0,0.0,2,1,0.0,220644.36
241817,1,0,6502519.23,6502519.23,1,0,2000000.0,2000000.0,1,0,0.0,0.0,1,0,0.0,0.0
241930,1,0,957111.0,957111.0,1,0,708578.8,708578.8,1,0,0.0,0.0,2,1,0.0,708578.8
241940,1,0,1229441.53,1229441.53,1,0,2211.32,2211.32,1,0,0.0,0.0,2,1,0.0,2211.32
242011,1,0,24340552.0,24340552.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
242013,1,0,320070.4,320070.4,1,0,0.0,0.0,2,1,0.0,150000.0,2,1,0.0,150000.0
242103,1,0,818856.0,818856.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,890000.0,890000.0
242133,1,0,2914424.0,2914424.0,1,0,424003.82,424003.82,1,0,0.0,0.0,1,0,0.0,0.0
242177,1,0,12000000.0,12000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,626417.23,626417.23
242567,1,0,7801610.46,7801610.46,1,0,1349941.32,1349941.32,1,0,0.0,0.0,1,0,0.0,0.0
243316,1,0,1551500.0,1551500.0,1,0,1312500.0,1312500.0,1,0,0.0,0.0,2,1,0.0,1200000.0
244183,1,0,860840.0,860840.0,1,0,0.0,0.0,1,0,120900.0,120900.0,1,0,120900.0,120900.0
244246,1,0,1374183.0,1374183.0,1,0,60559.0,60559.0,1,0,0.0,0.0,3,1,0.0,70577.0
244257,1,0,4516272.84,4516272.84,1,0,315285.52,315285.52,1,0,0.0,0.0,1,0,315286.0,315286.0
244285,1,0,2923620.22,2923620.22,1,0,2810685.0,2810685.0,1,0,0.0,0.0,2,1,0.0,2810685.0
244292,1,0,4805750.64,4805750.64,1,0,628193.04,628193.04,1,0,0.0,0.0,1,0,0.0,0.0
244304,1,0,4166138.7,4166138.7,1,0,2296098.67,2296098.67,1,0,0.0,0.0,2,1,0.0,751579.0
244352,1,0,2103061.0,2103061.0,1,0,882448.8,882448.8,1,0,0.0,0.0,2,1,0.0,882448.8
244392,1,0,142783030.0,142783030.0,1,0,46141512.0,46141512.0,1,0,48573237.0,48573237.0,3,1,48573237.0,6742320.0
244743,1,0,300000.0,300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
244747,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
244753,1,0,280000.0,280000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
244754,1,0,176000.0,176000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
244817,1,0,2184599.03,2184599.03,1,0,2184599.03,2184599.03,1,0,2184600.0,2184600.0,2,1,2184600.0,0.0
245049,1,0,54806345.94,54806345.94,1,0,40000000.0,40000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245060,1,0,58707149.4,58707149.4,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245157,1,0,1500036.0,1500036.0,1,0,561985.76,561985.76,1,0,0.0,0.0,1,0,0.0,0.0
245284,1,0,109320000.0,109320000.0,1,0,32500000.0,32500000.0,1,0,0.0,0.0,2,1,0.0,11660000.0
245285,1,0,77000000.0,77000000.0,1,0,32500000.0,32500000.0,1,0,0.0,0.0,2,1,0.0,9540000.0
245286,1,0,118430000.0,118430000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
245545,1,0,98415017.3,98415017.3,1,0,3000000.0,3000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245546,1,0,69407261.96,69407261.96,1,0,10000000.0,10000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245550,1,0,66304807.08,66304807.08,1,0,20000000.0,20000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245554,1,0,61007623.0,61007623.0,1,0,25000000.0,25000000.0,1,0,0.0,0.0,2,1,13375525.0,13975525.0
245555,1,0,34705417.12,34705417.12,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245570,1,0,201500000.0,201500000.0,1,0,2170000.0,2170000.0,1,0,0.0,0.0,1,0,0.0,0.0
245574,1,0,763500000.0,763500000.0,1,0,30000000.0,30000000.0,1,0,30000000.0,30000000.0,4,1,4000000.0,0.0
245575,1,0,1241175000.0,1241175000.0,1,0,30000000.0,30000000.0,1,0,30000000.0,30000000.0,3,1,4000000.0,0.0
245584,1,0,306605000.0,306605000.0,1,0,66000000.0,66000000.0,1,0,0.0,0.0,1,0,0.0,0.0
245586,1,0,27131845.93,27131845.93,1,0,25000000.0,25000000.0,1,0,0.0,0.0,2,1,0.0,2080853.0
245607,1,0,32500000.0,32500000.0,1,0,700000.0,700000.0,1,0,0.0,0.0,1,0,0.0,0.0
245611,1,0,200000000.0,200000000.0,1,0,36000000.0,36000000.0,1,0,0.0,0.0,4,1,0.0,40964376.0
245777,1,0,7750957.15,7750957.15,1,0,7237048.95,7237048.95,1,0,0.0,0.0,2,1,0.0,0.0
246078,1,0,251910.0,251910.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
246627,1,0,789024.0,789024.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
246643,1,0,593046.0,593046.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
246789,1,0,4800000.0,4800000.0,1,0,0.0,0.0,1,0,5218595.57,5218595.57,1,0,5218595.57,5218595.57
247081,1,0,1492593.3,1492593.3,1,0,874647.94,874647.94,1,0,874388.0,874388.0,4,1,874388.0,932703.0
247110,1,0,4348906.1,4348906.1,3,1,2125515.1,3236477.1,1,0,5000000.0,5000000.0,2,1,5000000.0,3450000.0
247115,1,0,10137654.4,10137654.4,1,0,1989064.14,1989064.14,1,0,524698.0,524698.0,4,1,524698.0,3762944.0
249932,1,0,148037.87,148037.87,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
249935,1,0,1337246.33,1337246.33,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
250848,1,0,250000.0,250000.0,1,0,35376878.17,35376878.17,1,0,0.0,0.0,1,0,0.0,0.0
251891,1,0,4320000.0,4320000.0,1,0,0.0,0.0,2,1,0.0,754692.2,2,1,0.0,754692.2
251892,1,0,2100000.0,2100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
254244,1,0,1484935.2,1484935.2,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
254887,1,0,899982.96,899982.96,1,0,126225.41,126225.41,1,0,0.0,0.0,1,0,0.0,0.0
255041,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
257566,1,0,84700000.0,84700000.0,2,1,840000.0,898056.05,1,0,840000.0,840000.0,3,1,840000.0,1800000.0
257641,1,0,4999016.46,4999016.46,0,0,,,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0
257922,1,0,3110000.0,3110000.0,1,0,3378000.0,3378000.0,1,0,3378000.0,3378000.0,2,1,3378000.0,0.0
258301,1,0,2502000.0,2502000.0,1,0,2000000.0,2000000.0,1,0,0.0,0.0,2,1,0.0,2000000.0
258396,1,0,38217218.0,38217218.0,1,0,6460000.0,6460000.0,1,0,0.0,0.0,1,0,0.0,0.0
259230,1,0,43627300.0,43627300.0,1,0,5885694.02,5885694.02,1,0,0.0,0.0,2,1,0.0,3531416.02
259308,1,0,1100000.0,1100000.0,1,0,28557.0,28557.0,1,0,0.0,0.0,2,1,0.0,28557.0
259312,1,0,750000.0,750000.0,1,0,448200.0,448200.0,1,0,0.0,0.0,1,0,0.0,0.0
259318,1,0,390074.0,390074.0,2,1,0.0,216978.0,1,0,0.0,0.0,1,0,216978.0,216978.0
259319,1,0,1524254.0,1524254.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,1796.37,1796.37
259542,1,0,7300000.0,7300000.0,1,0,415358.04,415358.04,1,0,0.0,0.0,2,1,0.0,415358.04
259609,1,0,5318756.0,5318756.0,1,0,867635.59,867635.59,1,0,0.0,0.0,1,0,0.0,0.0
259976,1,0,810000.0,810000.0,1,0,1100000.0,1100000.0,1,0,0.0,0.0,1,0,0.0,0.0
259997,1,0,1641000.0,1641000.0,1,0,1400000.0,1400000.0,1,0,1400000.0,1400000.0,2,1,1400000.0,1844016.51
260237,1,0,12703835.0,12703835.0,2,1,2978254.29,2947709.0,1,0,2947709.0,2947709.0,2,1,2947709.0,2978254.29
260415,1,0,2976632.0,2976632.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,2537.75,2537.75
260520,1,0,12000000.0,12000000.0,1,0,2900000.0,2900000.0,1,0,0.0,0.0,1,0,0.0,0.0
260721,1,0,1531990.0,1531990.0,1,0,6004987.0,6004987.0,1,0,6004987.0,6004987.0,1,0,6004987.0,6004987.0
261025,1,0,1702495.0,1702495.0,2,1,4673238.0,8172555.94,1,0,4673238.0,4673238.0,2,1,4673238.0,8172555.94
261177,1,0,1978000.0,1978000.0,2,1,1292301.0,51692.04,1,0,0.0,0.0,2,1,0.0,51692.04
261303,1,0,3500000.0,3500000.0,2,1,5384960.0,1565000.0,1,0,5384960.0,5384960.0,1,0,5384960.0,5384960.0
261598,1,0,2300000.0,2300000.0,1,0,2167500.0,2167500.0,1,0,2167500.0,2167500.0,1,0,2167500.0,2167500.0
261651,1,0,6950363.0,6950363.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,700000.0,700000.0
261893,1,0,3800000.0,3800000.0,2,1,5900000.0,4574821.0,1,0,5900000.0,5900000.0,1,0,5900000.0,5900000.0
261999,1,0,5210869.46,5210869.46,1,0,841924.12,841924.12,1,0,0.0,0.0,2,1,0.0,956694.0
262090,1,0,900000.0,900000.0,1,0,292795.6,292795.6,1,0,0.0,0.0,2,1,0.0,292795.6
262225,1,0,528796.25,528796.25,1,0,163724.7,163724.7,1,0,163633.0,163633.0,4,1,163633.0,234800.0
262248,1,0,1262916.0,1262916.0,1,0,399105.48,399105.48,1,0,0.0,0.0,1,0,0.0,0.0
262253,1,0,43717090.64,43717090.64,1,0,10073473.36,10073473.36,1,0,0.0,0.0,1,0,0.0,0.0
262423,1,0,857139.6,857139.6,1,0,123486.94,123486.94,1,0,0.0,0.0,1,0,0.0,0.0
262701,1,0,895000.0,895000.0,1,0,3038000.0,3038000.0,1,0,3038000.0,3038000.0,1,0,3038000.0,3038000.0
262926,1,0,12983000.0,12983000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
263303,1,0,119358620.6,119358620.6,2,1,85000000.0,8428527.58,1,0,85000000.0,85000000.0,5,1,85000000.0,9912104.0
263400,1,0,655176.97,655176.97,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
263507,1,0,72855050.9,72855050.9,2,1,22902147.52,22828856.0,1,0,0.0,0.0,3,1,0.0,50828856.0
263525,1,0,44000000.0,44000000.0,2,1,24748769.95,24981245.64,2,1,0.0,10378611.0,2,1,0.0,10378611.0
263543,1,0,182781561.5,182781561.5,1,0,35865608.0,35865608.0,1,0,35865608.0,35865608.0,2,1,35865608.0,6079932.0
263551,1,0,46776392.17,46776392.17,2,1,22163305.0,17604924.02,1,0,22163305.0,22163305.0,2,1,6953737.0,22215171.0
263554,1,0,80649246.88,80649246.88,2,1,61216957.0,45825092.9,1,0,61216957.0,61216957.0,1,0,19206820.0,19206820.0
263845,1,0,152750000.0,152750000.0,2,1,75000000.0,18703669.19,1,0,75000000.0,75000000.0,3,1,70000000.0,46266197.0
264004,1,0,1500000.0,1500000.0,1,0,30000.0,30000.0,1,0,0.0,0.0,2,1,0.0,30000.0
264065,1,0,1210000.0,1210000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,807246.75,807246.75
264379,1,0,1546090.0,1546090.0,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0
264547,1,0,1434306.82,1434306.82,1,0,202751.06,202751.06,1,0,0.0,0.0,2,1,0.0,202754.0
264577,1,0,1785103.66,1785103.66,1,0,432817.49,432817.49,1,0,0.0,0.0,2,1,0.0,267082.0
264584,1,0,1439759.88,1439759.88,1,0,215948.52,215948.52,1,0,0.0,0.0,1,0,0.0,0.0
264702,1,0,1592995.0,1592995.0,2,1,407957.45,0.0,1,0,0.0,0.0,2,1,0.0,268909.0
264718,1,0,1958173.0,1958173.0,1,0,246213.34,246213.34,1,0,0.0,0.0,2,1,0.0,279043.0
264905,1,0,22000000.0,22000000.0,2,1,50600000.0,16000000.0,1,0,50600000.0,50600000.0,4,1,30600000.0,38143143.0
264910,1,0,15000000.0,15000000.0,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0
264911,1,0,15000000.0,15000000.0,1,0,45000000.0,45000000.0,1,0,45000000.0,45000000.0,2,1,6000000.0,4500000.0
264912,1,0,20000000.0,20000000.0,2,1,78570325.7,0.0,1,0,78570325.0,78570325.0,2,1,9570325.0,0.0
264947,1,0,897800.0,897800.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
265049,1,0,200000000.0,200000000.0,2,1,100000000.0,20000000.0,1,0,1000000.0,1000000.0,2,1,1000000.0,0.0
265056,1,0,399842923.5,399842923.5,1,0,50000000.0,50000000.0,1,0,0.0,0.0,1,0,0.0,0.0
265075,1,0,2400000.0,2400000.0,1,0,382193.34,382193.34,1,0,0.0,0.0,2,1,0.0,382194.0
265299,1,0,25863600.0,25863600.0,1,0,14871800.0,14871800.0,1,0,0.0,0.0,1,0,0.0,0.0
265357,1,0,508814.0,508814.0,1,0,115323.32,115323.32,1,0,0.0,0.0,2,1,0.0,115327.0
265775,1,0,502736.54,502736.54,1,0,0.0,0.0,2,1,0.0,383684.4,2,1,0.0,383684.4
265995,1,0,3256882.86,3256882.86,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
266187,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
266351,1,0,20000000.0,20000000.0,1,0,7537555.2,7537555.2,1,0,0.0,0.0,1,0,0.0,0.0
266686,1,0,6790264.8,6790264.8,1,0,34402350.57,34402350.57,1,0,0.0,0.0,2,1,0.0,5768720.0
267166,1,0,1263359.58,1263359.58,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
267349,1,0,11791620.0,11791620.0,2,1,4137206.0,3420367.38,1,0,4137206.0,4137206.0,2,1,4137206.0,4733418.0
267582,1,0,675000.0,675000.0,1,0,0.0,0.0,1,0,750000.0,750000.0,1,0,750000.0,750000.0
269224,1,0,16701979.0,16701979.0,1,0,1884566.0,1884566.0,1,0,1884566.0,1884566.0,3,1,1884566.0,3337392.0
269371,1,0,350000.0,350000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
269566,1,0,1100000.0,1100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
269826,1,0,23725249.42,23725249.42,1,0,0.0,0.0,2,1,0.0,6467652.96,2,1,0.0,6467652.96
269990,1,0,12106550.0,12106550.0,1,0,0.0,0.0,2,1,0.0,615679.76,2,1,0.0,615679.76
269995,1,0,1980000.0,1980000.0,1,0,1032562.95,1032562.95,1,0,0.0,0.0,1,0,0.0,0.0
269997,1,0,10053910.11,10053910.11,1,0,0.0,0.0,2,1,0.0,4150988.02,2,1,0.0,4150988.02
270004,1,0,4500000.0,4500000.0,1,0,0.0,0.0,5,1,0.0,4177274.57,5,1,0.0,4177274.57
270063,1,0,7500000.0,7500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271573,1,0,3500000.0,3500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271617,1,0,14850000.0,14850000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271619,1,0,1110000.0,1110000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271623,1,0,400000.0,400000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271641,1,0,2000000.0,2000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271766,1,0,6000000.0,6000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271786,1,0,225000.0,225000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271804,1,0,940000.0,940000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271836,1,0,3500000.0,3500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271930,1,0,3500000.0,3500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271963,1,0,750000.0,750000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
271996,1,0,9000000.0,9000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
272456,1,0,9818637.4,9818637.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
272689,1,0,36450.0,36450.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
272774,1,0,2000000.0,2000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
273057,1,0,437190.0,437190.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
273703,1,0,6000000.0,6000000.0,1,0,3251250.0,3251250.0,1,0,3251250.0,3251250.0,2,1,3251250.0,4985631.37
274091,1,0,1045000.0,1045000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
274096,1,0,2858000.0,2858000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
274120,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
274155,1,0,10500000.0,10500000.0,1,0,0.0,0.0,2,1,0.0,8142500.0,2,1,0.0,8142500.0
274161,1,0,23756000.0,23756000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
274673,1,0,199698.4,199698.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275315,1,0,1600000.0,1600000.0,1,0,0.0,0.0,1,0,351267.3,351267.3,1,0,351267.3,351267.3
275342,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275346,1,0,1005000.0,1005000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275503,1,0,261078.81,261078.81,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275507,1,0,1500000.0,1500000.0,1,0,0.0,0.0,2,1,0.0,1025000.0,2,1,0.0,1025000.0
275508,1,0,791985.4,791985.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275511,1,0,192100.0,192100.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
275626,1,0,5698100.0,5698100.0,1,0,0.0,0.0,1,0,5697536.96,5697536.96,1,0,5697536.96,5697536.96
275831,1,0,234560000.0,234560000.0,2,1,77440000.0,59560000.0,1,0,0.0,0.0,1,0,0.0,0.0
275864,1,0,650000.0,650000.0,2,1,0.0,2681.0,1,0,0.0,0.0,1,0,2681.0,2681.0
275874,1,0,21931758.68,21931758.68,1,0,0.0,0.0,1,0,0.0,0.0,1,0,4429202.0,4429202.0
275965,1,0,1000000.0,1000000.0,1,0,0.0,0.0,1,0,1550000.0,1550000.0,1,0,1550000.0,1550000.0
275982,1,0,234164.79,234164.79,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
276028,1,0,73224774.27,73224774.27,2,1,57312412.0,30732898.5,1,0,57312412.0,57312412.0,3,1,57312412.0,5640078.0
276035,1,0,251369167.5,251369167.5,1,0,27285072.0,27285072.0,1,0,27285072.0,27285072.0,1,0,27285072.0,27285072.0
276039,1,0,146206765.7,146206765.7,2,1,62388050.0,44652982.46,1,0,62388050.0,62388050.0,1,0,42388050.0,42388050.0
276083,1,0,124605554.9,124605554.9,1,0,20153869.0,20153869.0,1,0,20153869.0,20153869.0,3,1,20153869.0,15977015.0
276084,1,0,146708618.4,146708618.4,2,1,37925466.0,42190785.64,1,0,37925466.0,37925466.0,2,1,37925466.0,22664032.0
276227,1,0,4500000.0,4500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,2405970.59,2405970.59
276273,1,0,900000.0,900000.0,1,0,1404248.0,1404248.0,1,0,0.0,0.0,1,0,0.0,0.0
276392,1,0,10260000.0,10260000.0,2,1,4850000.0,412250.0,1,0,4850000.0,4850000.0,1,0,412250.0,412250.0
276393,1,0,6295000.0,6295000.0,2,1,9068524.0,7404111.84,1,0,9068524.0,9068524.0,1,0,770825.0,770825.0
276396,1,0,40000000.0,40000000.0,1,0,0.0,0.0,1,0,15498000.0,15498000.0,1,0,15498000.0,15498000.0
276408,1,0,122475739.2,122475739.2,1,0,116693011.2,116693011.2,1,0,0.0,0.0,1,0,0.0,0.0
276421,1,0,10069190.0,10069190.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,612881.8,612881.8
276581,1,0,1707000.0,1707000.0,1,0,289199.76,289199.76,1,0,0.0,0.0,1,0,0.0,0.0
276668,1,0,900000.0,900000.0,2,1,202300.0,302300.0,1,0,0.0,0.0,2,1,241873.64,241873.44
276669,1,0,290279.58,290279.58,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
277017,1,0,753500.0,753500.0,1,0,898049.0,898049.0,1,0,898049.0,898049.0,1,0,898049.0,898049.0
277249,1,0,2593036.0,2593036.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,67464.05,67464.05
277297,1,0,695219.0,695219.0,1,0,445245.02,445245.02,1,0,0.0,0.0,2,1,0.0,445245.02
277329,1,0,977478.0,977478.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,166168.3,166168.3
277402,1,0,3542016.0,3542016.0,1,0,3508470.95,3508470.95,1,0,0.0,0.0,1,0,0.0,0.0
277407,1,0,2233000.0,2233000.0,1,0,1010394.0,1010394.0,1,0,1010394.0,1010394.0,2,1,1010394.0,1143519.69
277411,1,0,2401000.0,2401000.0,2,1,0.0,1200250.0,1,0,0.0,0.0,1,0,1200250.2,1200250.2
277412,1,0,2450000.0,2450000.0,1,0,1010394.0,1010394.0,1,0,1010394.0,1010394.0,2,1,1010394.0,2071505.49
277573,1,0,2196044.0,2196044.0,1,0,218554.8,218554.8,1,0,0.0,0.0,2,1,0.0,218554.8
277579,1,0,803052.0,803052.0,1,0,41685.67,41685.67,1,0,0.0,0.0,2,1,0.0,41685.67
277580,1,0,1806890.0,1806890.0,1,0,88462.21,88462.21,1,0,0.0,0.0,2,1,0.0,88462.21
277581,1,0,865470.0,865470.0,1,0,24195.07,24195.07,1,0,0.0,0.0,2,1,0.0,24195.07
277582,1,0,4107080.0,4107080.0,1,0,564750.0,564750.0,1,0,0.0,0.0,2,1,0.0,564750.0
277583,1,0,4779781.0,4779781.0,1,0,1781127.96,1781127.96,1,0,0.0,0.0,2,1,0.0,1781127.96
